impact,status,family,tokens,slug,sample_url
5,GAP,A_geo_cat_intent,tokyo twerk classes,tokyo-twerk-classes,/tokyo-twerk-classes.html
5,NEAR,A_geo_cat_intent,tokyo twerk dancers,tokyo-twerk-dancers,/tokyo-twerk-dancers.html
5,NEAR,A_geo_cat_intent,tokyo twerk studios,tokyo-twerk-studios,/tokyo-twerk-studios.html
5,NEAR,A_geo_cat_intent,tokyo twerk tutorial,tokyo-twerk-tutorial,/tokyo-twerk-tutorial.html
5,GAP,A_geo_cat_intent,uk twerk classes,uk-twerk-classes,/uk-twerk-classes.html
5,NEAR,A_geo_cat_intent,uk twerk dancers,uk-twerk-dancers,/uk-twerk-dancers.html
5,NEAR,A_geo_cat_intent,uk twerk studios,uk-twerk-studios,/uk-twerk-studios.html
5,NEAR,A_geo_cat_intent,uk twerk tutorial,uk-twerk-tutorial,/uk-twerk-tutorial.html
5,GAP,A_geo_cat_intent,united-kingdom twerk classes,united-kingdom-twerk-classes,/united-kingdom-twerk-classes.html
5,NEAR,A_geo_cat_intent,united-kingdom twerk dancers,united-kingdom-twerk-dancers,/united-kingdom-twerk-dancers.html
5,NEAR,A_geo_cat_intent,united-kingdom twerk studios,united-kingdom-twerk-studios,/united-kingdom-twerk-studios.html
5,NEAR,A_geo_cat_intent,united-kingdom twerk tutorial,united-kingdom-twerk-tutorial,/united-kingdom-twerk-tutorial.html
5,GAP,A_geo_cat_intent,united-states choreography near-me,united-states-choreography-near-me,/united-states-choreography-near-me.html
5,GAP,A_geo_cat_intent,united-states cosplay-fancam near-me,united-states-cosplay-fancam-near-me,/united-states-cosplay-fancam-near-me.html
5,GAP,A_geo_cat_intent,united-states dance-battle near-me,united-states-dance-battle-near-me,/united-states-dance-battle-near-me.html
5,GAP,A_geo_cat_intent,united-states dance-tutorial near-me,united-states-dance-tutorial-near-me,/united-states-dance-tutorial-near-me.html
5,GAP,A_geo_cat_intent,united-states dembow near-me,united-states-dembow-near-me,/united-states-dembow-near-me.html
5,GAP,A_geo_cat_intent,united-states fancam-4k near-me,united-states-fancam-4k-near-me,/united-states-fancam-4k-near-me.html
5,GAP,A_geo_cat_intent,united-states heels-choreo near-me,united-states-heels-choreo-near-me,/united-states-heels-choreo-near-me.html
5,GAP,A_geo_cat_intent,united-states k-pop-twerk near-me,united-states-k-pop-twerk-near-me,/united-states-k-pop-twerk-near-me.html
5,GAP,A_geo_cat_intent,united-states perreo near-me,united-states-perreo-near-me,/united-states-perreo-near-me.html
5,GAP,A_geo_cat_intent,united-states reggaeton near-me,united-states-reggaeton-near-me,/united-states-reggaeton-near-me.html
5,GAP,A_geo_cat_intent,united-states try-on-haul near-me,united-states-try-on-haul-near-me,/united-states-try-on-haul-near-me.html
5,NEAR,A_geo_cat_intent,united-states twerk 2026,united-states-twerk-2026,/united-states-twerk-2026.html
5,GAP,A_geo_cat_intent,united-states twerk community,united-states-twerk-community,/united-states-twerk-community.html
5,NEAR,A_geo_cat_intent,united-states twerk compilation,united-states-twerk-compilation,/united-states-twerk-compilation.html
5,NEAR,A_geo_cat_intent,united-states twerk creators,united-states-twerk-creators,/united-states-twerk-creators.html
5,GAP,A_geo_cat_intent,united-states twerk full-video,united-states-twerk-full-video,/united-states-twerk-full-video.html
5,NEAR,A_geo_cat_intent,united-states twerk playlist,united-states-twerk-playlist,/united-states-twerk-playlist.html
5,GAP,A_geo_cat_intent,united-states workout near-me,united-states-workout-near-me,/united-states-workout-near-me.html
5,GAP,A_geo_cat_intent,usa choreography near-me,usa-choreography-near-me,/usa-choreography-near-me.html
5,GAP,A_geo_cat_intent,usa cosplay-fancam near-me,usa-cosplay-fancam-near-me,/usa-cosplay-fancam-near-me.html
5,GAP,A_geo_cat_intent,usa dance-battle near-me,usa-dance-battle-near-me,/usa-dance-battle-near-me.html
5,GAP,A_geo_cat_intent,usa dance-tutorial near-me,usa-dance-tutorial-near-me,/usa-dance-tutorial-near-me.html
5,GAP,A_geo_cat_intent,usa dembow near-me,usa-dembow-near-me,/usa-dembow-near-me.html
5,GAP,A_geo_cat_intent,usa fancam-4k near-me,usa-fancam-4k-near-me,/usa-fancam-4k-near-me.html
5,GAP,A_geo_cat_intent,usa heels-choreo near-me,usa-heels-choreo-near-me,/usa-heels-choreo-near-me.html
5,GAP,A_geo_cat_intent,usa k-pop-twerk near-me,usa-k-pop-twerk-near-me,/usa-k-pop-twerk-near-me.html
5,GAP,A_geo_cat_intent,usa perreo near-me,usa-perreo-near-me,/usa-perreo-near-me.html
5,GAP,A_geo_cat_intent,usa reggaeton near-me,usa-reggaeton-near-me,/usa-reggaeton-near-me.html
5,GAP,A_geo_cat_intent,usa try-on-haul near-me,usa-try-on-haul-near-me,/usa-try-on-haul-near-me.html
5,NEAR,A_geo_cat_intent,usa twerk 2026,usa-twerk-2026,/usa-twerk-2026.html
5,GAP,A_geo_cat_intent,usa twerk community,usa-twerk-community,/usa-twerk-community.html
5,NEAR,A_geo_cat_intent,usa twerk compilation,usa-twerk-compilation,/usa-twerk-compilation.html
5,NEAR,A_geo_cat_intent,usa twerk creators,usa-twerk-creators,/usa-twerk-creators.html
5,GAP,A_geo_cat_intent,usa twerk full-video,usa-twerk-full-video,/usa-twerk-full-video.html
5,NEAR,A_geo_cat_intent,usa twerk playlist,usa-twerk-playlist,/usa-twerk-playlist.html
5,GAP,A_geo_cat_intent,usa workout near-me,usa-workout-near-me,/usa-workout-near-me.html
5,GAP,A_geo_cat_intent,yokohama twerk classes,yokohama-twerk-classes,/yokohama-twerk-classes.html
5,NEAR,A_geo_cat_intent,yokohama twerk dancers,yokohama-twerk-dancers,/yokohama-twerk-dancers.html
5,NEAR,A_geo_cat_intent,yokohama twerk studios,yokohama-twerk-studios,/yokohama-twerk-studios.html
5,NEAR,A_geo_cat_intent,yokohama twerk tutorial,yokohama-twerk-tutorial,/yokohama-twerk-tutorial.html
5,NEAR,B_hook_cat_intent,best twerk classes,best-twerk-classes,/best-twerk-classes.html
5,NEAR,B_hook_cat_intent,best twerk studios,best-twerk-studios,/best-twerk-studios.html
5,NEAR,B_hook_cat_intent,best twerk tutorial,best-twerk-tutorial,/best-twerk-tutorial.html
5,GAP,B_hook_cat_intent,curated twerk near-me,curated-twerk-near-me,/curated-twerk-near-me.html
5,GAP,B_hook_cat_intent,exclusive twerk classes,exclusive-twerk-classes,/exclusive-twerk-classes.html
5,NEAR,B_hook_cat_intent,exclusive twerk dancers,exclusive-twerk-dancers,/exclusive-twerk-dancers.html
5,NEAR,B_hook_cat_intent,exclusive twerk studios,exclusive-twerk-studios,/exclusive-twerk-studios.html
5,NEAR,B_hook_cat_intent,exclusive twerk tutorial,exclusive-twerk-tutorial,/exclusive-twerk-tutorial.html
5,GAP,B_hook_cat_intent,hot twerk classes,hot-twerk-classes,/hot-twerk-classes.html
5,NEAR,B_hook_cat_intent,hot twerk dancers,hot-twerk-dancers,/hot-twerk-dancers.html
5,NEAR,B_hook_cat_intent,hot twerk studios,hot-twerk-studios,/hot-twerk-studios.html
5,NEAR,B_hook_cat_intent,hot twerk tutorial,hot-twerk-tutorial,/hot-twerk-tutorial.html
5,GAP,B_hook_cat_intent,leaked twerk near-me,leaked-twerk-near-me,/leaked-twerk-near-me.html
5,GAP,B_hook_cat_intent,members-only twerk near-me,members-only-twerk-near-me,/members-only-twerk-near-me.html
5,GAP,B_hook_cat_intent,premium twerk near-me,premium-twerk-near-me,/premium-twerk-near-me.html
5,GAP,B_hook_cat_intent,private twerk near-me,private-twerk-near-me,/private-twerk-near-me.html
5,NEAR,B_hook_cat_intent,top twerk classes,top-twerk-classes,/top-twerk-classes.html
5,NEAR,B_hook_cat_intent,top twerk dancers,top-twerk-dancers,/top-twerk-dancers.html
5,NEAR,B_hook_cat_intent,top twerk studios,top-twerk-studios,/top-twerk-studios.html
5,NEAR,B_hook_cat_intent,top twerk tutorial,top-twerk-tutorial,/top-twerk-tutorial.html
5,GAP,B_hook_cat_intent,underground twerk near-me,underground-twerk-near-me,/underground-twerk-near-me.html
5,GAP,B_hook_cat_intent,viral twerk classes,viral-twerk-classes,/viral-twerk-classes.html
5,NEAR,B_hook_cat_intent,viral twerk dancers,viral-twerk-dancers,/viral-twerk-dancers.html
5,NEAR,B_hook_cat_intent,viral twerk studios,viral-twerk-studios,/viral-twerk-studios.html
5,NEAR,B_hook_cat_intent,viral twerk tutorial,viral-twerk-tutorial,/viral-twerk-tutorial.html
5,GAP,C_geo_hook_cat,america curated twerk,america-curated-twerk,/america-curated-twerk.html
5,GAP,C_geo_hook_cat,america leaked twerk,america-leaked-twerk,/america-leaked-twerk.html
5,GAP,C_geo_hook_cat,america members-only twerk,america-members-only-twerk,/america-members-only-twerk.html
5,GAP,C_geo_hook_cat,america premium twerk,america-premium-twerk,/america-premium-twerk.html
5,GAP,C_geo_hook_cat,america private twerk,america-private-twerk,/america-private-twerk.html
5,GAP,C_geo_hook_cat,america underground twerk,america-underground-twerk,/america-underground-twerk.html
5,NEAR,C_geo_hook_cat,atlanta best twerk,atlanta-best-twerk,/atlanta-best-twerk.html
5,GAP,C_geo_hook_cat,atlanta exclusive twerk,atlanta-exclusive-twerk,/atlanta-exclusive-twerk.html
5,GAP,C_geo_hook_cat,atlanta hot twerk,atlanta-hot-twerk,/atlanta-hot-twerk.html
5,NEAR,C_geo_hook_cat,atlanta top twerk,atlanta-top-twerk,/atlanta-top-twerk.html
5,GAP,C_geo_hook_cat,atlanta viral twerk,atlanta-viral-twerk,/atlanta-viral-twerk.html
5,NEAR,C_geo_hook_cat,birmingham best twerk,birmingham-best-twerk,/birmingham-best-twerk.html
5,GAP,C_geo_hook_cat,birmingham exclusive twerk,birmingham-exclusive-twerk,/birmingham-exclusive-twerk.html
5,GAP,C_geo_hook_cat,birmingham hot twerk,birmingham-hot-twerk,/birmingham-hot-twerk.html
5,NEAR,C_geo_hook_cat,birmingham top twerk,birmingham-top-twerk,/birmingham-top-twerk.html
5,GAP,C_geo_hook_cat,birmingham viral twerk,birmingham-viral-twerk,/birmingham-viral-twerk.html
5,NEAR,C_geo_hook_cat,britain best twerk,britain-best-twerk,/britain-best-twerk.html
5,GAP,C_geo_hook_cat,britain exclusive twerk,britain-exclusive-twerk,/britain-exclusive-twerk.html
5,GAP,C_geo_hook_cat,britain hot twerk,britain-hot-twerk,/britain-hot-twerk.html
5,NEAR,C_geo_hook_cat,britain top twerk,britain-top-twerk,/britain-top-twerk.html
5,GAP,C_geo_hook_cat,britain viral twerk,britain-viral-twerk,/britain-viral-twerk.html
5,GAP,C_geo_hook_cat,california curated twerk,california-curated-twerk,/california-curated-twerk.html
5,GAP,C_geo_hook_cat,california leaked twerk,california-leaked-twerk,/california-leaked-twerk.html
5,GAP,C_geo_hook_cat,california members-only twerk,california-members-only-twerk,/california-members-only-twerk.html
5,GAP,C_geo_hook_cat,california premium twerk,california-premium-twerk,/california-premium-twerk.html
5,GAP,C_geo_hook_cat,california private twerk,california-private-twerk,/california-private-twerk.html
5,GAP,C_geo_hook_cat,california underground twerk,california-underground-twerk,/california-underground-twerk.html
5,NEAR,C_geo_hook_cat,chicago best twerk,chicago-best-twerk,/chicago-best-twerk.html
5,GAP,C_geo_hook_cat,chicago exclusive twerk,chicago-exclusive-twerk,/chicago-exclusive-twerk.html
5,GAP,C_geo_hook_cat,chicago hot twerk,chicago-hot-twerk,/chicago-hot-twerk.html
5,NEAR,C_geo_hook_cat,chicago top twerk,chicago-top-twerk,/chicago-top-twerk.html
5,GAP,C_geo_hook_cat,chicago viral twerk,chicago-viral-twerk,/chicago-viral-twerk.html
5,NEAR,C_geo_hook_cat,dallas best twerk,dallas-best-twerk,/dallas-best-twerk.html
5,GAP,C_geo_hook_cat,dallas exclusive twerk,dallas-exclusive-twerk,/dallas-exclusive-twerk.html
5,GAP,C_geo_hook_cat,dallas hot twerk,dallas-hot-twerk,/dallas-hot-twerk.html
5,NEAR,C_geo_hook_cat,dallas top twerk,dallas-top-twerk,/dallas-top-twerk.html
5,GAP,C_geo_hook_cat,dallas viral twerk,dallas-viral-twerk,/dallas-viral-twerk.html
5,NEAR,C_geo_hook_cat,england best twerk,england-best-twerk,/england-best-twerk.html
5,GAP,C_geo_hook_cat,england exclusive twerk,england-exclusive-twerk,/england-exclusive-twerk.html
5,GAP,C_geo_hook_cat,england hot twerk,england-hot-twerk,/england-hot-twerk.html
5,NEAR,C_geo_hook_cat,england top twerk,england-top-twerk,/england-top-twerk.html
5,GAP,C_geo_hook_cat,england viral twerk,england-viral-twerk,/england-viral-twerk.html
5,NEAR,C_geo_hook_cat,houston best twerk,houston-best-twerk,/houston-best-twerk.html
5,GAP,C_geo_hook_cat,houston exclusive twerk,houston-exclusive-twerk,/houston-exclusive-twerk.html
5,GAP,C_geo_hook_cat,houston hot twerk,houston-hot-twerk,/houston-hot-twerk.html
5,NEAR,C_geo_hook_cat,houston top twerk,houston-top-twerk,/houston-top-twerk.html
5,GAP,C_geo_hook_cat,houston viral twerk,houston-viral-twerk,/houston-viral-twerk.html
5,NEAR,C_geo_hook_cat,japan best twerk,japan-best-twerk,/japan-best-twerk.html
5,GAP,C_geo_hook_cat,japan exclusive twerk,japan-exclusive-twerk,/japan-exclusive-twerk.html
5,GAP,C_geo_hook_cat,japan hot twerk,japan-hot-twerk,/japan-hot-twerk.html
5,NEAR,C_geo_hook_cat,japan top twerk,japan-top-twerk,/japan-top-twerk.html
5,GAP,C_geo_hook_cat,japan viral twerk,japan-viral-twerk,/japan-viral-twerk.html
5,NEAR,C_geo_hook_cat,jp best twerk,jp-best-twerk,/jp-best-twerk.html
5,GAP,C_geo_hook_cat,jp exclusive twerk,jp-exclusive-twerk,/jp-exclusive-twerk.html
5,GAP,C_geo_hook_cat,jp hot twerk,jp-hot-twerk,/jp-hot-twerk.html
5,NEAR,C_geo_hook_cat,jp top twerk,jp-top-twerk,/jp-top-twerk.html
5,GAP,C_geo_hook_cat,jp viral twerk,jp-viral-twerk,/jp-viral-twerk.html
5,NEAR,C_geo_hook_cat,kyoto best twerk,kyoto-best-twerk,/kyoto-best-twerk.html
5,GAP,C_geo_hook_cat,kyoto exclusive twerk,kyoto-exclusive-twerk,/kyoto-exclusive-twerk.html
5,GAP,C_geo_hook_cat,kyoto hot twerk,kyoto-hot-twerk,/kyoto-hot-twerk.html
5,NEAR,C_geo_hook_cat,kyoto top twerk,kyoto-top-twerk,/kyoto-top-twerk.html
5,GAP,C_geo_hook_cat,kyoto viral twerk,kyoto-viral-twerk,/kyoto-viral-twerk.html
5,NEAR,C_geo_hook_cat,la best twerk,la-best-twerk,/la-best-twerk.html
5,NEAR,C_geo_hook_cat,la exclusive twerk,la-exclusive-twerk,/la-exclusive-twerk.html
5,NEAR,C_geo_hook_cat,la hot twerk,la-hot-twerk,/la-hot-twerk.html
5,NEAR,C_geo_hook_cat,la top twerk,la-top-twerk,/la-top-twerk.html
5,NEAR,C_geo_hook_cat,la viral twerk,la-viral-twerk,/la-viral-twerk.html
5,NEAR,C_geo_hook_cat,liverpool best twerk,liverpool-best-twerk,/liverpool-best-twerk.html
5,GAP,C_geo_hook_cat,liverpool exclusive twerk,liverpool-exclusive-twerk,/liverpool-exclusive-twerk.html
5,GAP,C_geo_hook_cat,liverpool hot twerk,liverpool-hot-twerk,/liverpool-hot-twerk.html
5,NEAR,C_geo_hook_cat,liverpool top twerk,liverpool-top-twerk,/liverpool-top-twerk.html
5,GAP,C_geo_hook_cat,liverpool viral twerk,liverpool-viral-twerk,/liverpool-viral-twerk.html
5,NEAR,C_geo_hook_cat,london best twerk,london-best-twerk,/london-best-twerk.html
5,GAP,C_geo_hook_cat,london exclusive twerk,london-exclusive-twerk,/london-exclusive-twerk.html
5,GAP,C_geo_hook_cat,london hot twerk,london-hot-twerk,/london-hot-twerk.html
5,NEAR,C_geo_hook_cat,london top twerk,london-top-twerk,/london-top-twerk.html
5,GAP,C_geo_hook_cat,london viral twerk,london-viral-twerk,/london-viral-twerk.html
5,GAP,C_geo_hook_cat,los-angeles curated twerk,los-angeles-curated-twerk,/los-angeles-curated-twerk.html
5,GAP,C_geo_hook_cat,los-angeles leaked twerk,los-angeles-leaked-twerk,/los-angeles-leaked-twerk.html
5,GAP,C_geo_hook_cat,los-angeles members-only twerk,los-angeles-members-only-twerk,/los-angeles-members-only-twerk.html
5,GAP,C_geo_hook_cat,los-angeles premium twerk,los-angeles-premium-twerk,/los-angeles-premium-twerk.html
5,GAP,C_geo_hook_cat,los-angeles private twerk,los-angeles-private-twerk,/los-angeles-private-twerk.html
5,GAP,C_geo_hook_cat,los-angeles underground twerk,los-angeles-underground-twerk,/los-angeles-underground-twerk.html
5,NEAR,C_geo_hook_cat,manchester best twerk,manchester-best-twerk,/manchester-best-twerk.html
5,GAP,C_geo_hook_cat,manchester exclusive twerk,manchester-exclusive-twerk,/manchester-exclusive-twerk.html
5,GAP,C_geo_hook_cat,manchester hot twerk,manchester-hot-twerk,/manchester-hot-twerk.html
5,NEAR,C_geo_hook_cat,manchester top twerk,manchester-top-twerk,/manchester-top-twerk.html
5,GAP,C_geo_hook_cat,manchester viral twerk,manchester-viral-twerk,/manchester-viral-twerk.html
5,GAP,C_geo_hook_cat,miami curated twerk,miami-curated-twerk,/miami-curated-twerk.html
5,GAP,C_geo_hook_cat,miami leaked twerk,miami-leaked-twerk,/miami-leaked-twerk.html
5,GAP,C_geo_hook_cat,miami members-only twerk,miami-members-only-twerk,/miami-members-only-twerk.html
5,GAP,C_geo_hook_cat,miami premium twerk,miami-premium-twerk,/miami-premium-twerk.html
5,GAP,C_geo_hook_cat,miami private twerk,miami-private-twerk,/miami-private-twerk.html
5,GAP,C_geo_hook_cat,miami underground twerk,miami-underground-twerk,/miami-underground-twerk.html
5,NEAR,C_geo_hook_cat,nagoya best twerk,nagoya-best-twerk,/nagoya-best-twerk.html
5,GAP,C_geo_hook_cat,nagoya exclusive twerk,nagoya-exclusive-twerk,/nagoya-exclusive-twerk.html
5,GAP,C_geo_hook_cat,nagoya hot twerk,nagoya-hot-twerk,/nagoya-hot-twerk.html
5,NEAR,C_geo_hook_cat,nagoya top twerk,nagoya-top-twerk,/nagoya-top-twerk.html
5,GAP,C_geo_hook_cat,nagoya viral twerk,nagoya-viral-twerk,/nagoya-viral-twerk.html
5,GAP,C_geo_hook_cat,new-york curated twerk,new-york-curated-twerk,/new-york-curated-twerk.html
5,GAP,C_geo_hook_cat,new-york leaked twerk,new-york-leaked-twerk,/new-york-leaked-twerk.html
5,GAP,C_geo_hook_cat,new-york members-only twerk,new-york-members-only-twerk,/new-york-members-only-twerk.html
5,GAP,C_geo_hook_cat,new-york premium twerk,new-york-premium-twerk,/new-york-premium-twerk.html
5,GAP,C_geo_hook_cat,new-york private twerk,new-york-private-twerk,/new-york-private-twerk.html
5,GAP,C_geo_hook_cat,new-york underground twerk,new-york-underground-twerk,/new-york-underground-twerk.html
5,NEAR,C_geo_hook_cat,nyc best twerk,nyc-best-twerk,/nyc-best-twerk.html
5,GAP,C_geo_hook_cat,nyc exclusive twerk,nyc-exclusive-twerk,/nyc-exclusive-twerk.html
5,GAP,C_geo_hook_cat,nyc hot twerk,nyc-hot-twerk,/nyc-hot-twerk.html
5,NEAR,C_geo_hook_cat,nyc top twerk,nyc-top-twerk,/nyc-top-twerk.html
5,GAP,C_geo_hook_cat,nyc viral twerk,nyc-viral-twerk,/nyc-viral-twerk.html
5,NEAR,C_geo_hook_cat,osaka best twerk,osaka-best-twerk,/osaka-best-twerk.html
5,GAP,C_geo_hook_cat,osaka exclusive twerk,osaka-exclusive-twerk,/osaka-exclusive-twerk.html
5,GAP,C_geo_hook_cat,osaka hot twerk,osaka-hot-twerk,/osaka-hot-twerk.html
5,NEAR,C_geo_hook_cat,osaka top twerk,osaka-top-twerk,/osaka-top-twerk.html
5,GAP,C_geo_hook_cat,osaka viral twerk,osaka-viral-twerk,/osaka-viral-twerk.html
5,NEAR,C_geo_hook_cat,tokyo best twerk,tokyo-best-twerk,/tokyo-best-twerk.html
5,GAP,C_geo_hook_cat,tokyo exclusive twerk,tokyo-exclusive-twerk,/tokyo-exclusive-twerk.html
5,GAP,C_geo_hook_cat,tokyo hot twerk,tokyo-hot-twerk,/tokyo-hot-twerk.html
5,NEAR,C_geo_hook_cat,tokyo top twerk,tokyo-top-twerk,/tokyo-top-twerk.html
5,GAP,C_geo_hook_cat,tokyo viral twerk,tokyo-viral-twerk,/tokyo-viral-twerk.html
5,NEAR,C_geo_hook_cat,uk best twerk,uk-best-twerk,/uk-best-twerk.html
5,GAP,C_geo_hook_cat,uk exclusive twerk,uk-exclusive-twerk,/uk-exclusive-twerk.html
5,GAP,C_geo_hook_cat,uk hot twerk,uk-hot-twerk,/uk-hot-twerk.html
5,NEAR,C_geo_hook_cat,uk top twerk,uk-top-twerk,/uk-top-twerk.html
5,GAP,C_geo_hook_cat,uk viral twerk,uk-viral-twerk,/uk-viral-twerk.html
5,NEAR,C_geo_hook_cat,united-kingdom best twerk,united-kingdom-best-twerk,/united-kingdom-best-twerk.html
5,GAP,C_geo_hook_cat,united-kingdom exclusive twerk,united-kingdom-exclusive-twerk,/united-kingdom-exclusive-twerk.html
5,GAP,C_geo_hook_cat,united-kingdom hot twerk,united-kingdom-hot-twerk,/united-kingdom-hot-twerk.html
5,NEAR,C_geo_hook_cat,united-kingdom top twerk,united-kingdom-top-twerk,/united-kingdom-top-twerk.html
5,GAP,C_geo_hook_cat,united-kingdom viral twerk,united-kingdom-viral-twerk,/united-kingdom-viral-twerk.html
5,GAP,C_geo_hook_cat,united-states curated twerk,united-states-curated-twerk,/united-states-curated-twerk.html
5,GAP,C_geo_hook_cat,united-states leaked twerk,united-states-leaked-twerk,/united-states-leaked-twerk.html
5,GAP,C_geo_hook_cat,united-states members-only twerk,united-states-members-only-twerk,/united-states-members-only-twerk.html
